Source,Target,source_ideology,target_ideology
6524,8271,Environmental/Animal Rights,Environmental/Animal Rights
6525,8271,Environmental/Animal Rights,Environmental/Animal Rights
6526,8271,Environmental/Animal Rights,Environmental/Animal Rights
6527,8271,Environmental/Animal Rights,Environmental/Animal Rights
8270,8271,Environmental/Animal Rights,Environmental/Animal Rights
6523,8272,Environmental/Animal Rights,Environmental/Animal Rights
6524,8272,Environmental/Animal Rights,Environmental/Animal Rights
6525,8272,Environmental/Animal Rights,Environmental/Animal Rights
6526,8272,Environmental/Animal Rights,Environmental/Animal Rights
6527,8272,Environmental/Animal Rights,Environmental/Animal Rights
8270,8272,Environmental/Animal Rights,Environmental/Animal Rights
8271,8272,Environmental/Animal Rights,Environmental/Animal Rights
6523,8273,Environmental/Animal Rights,Environmental/Animal Rights
6524,8273,Environmental/Animal Rights,Environmental/Animal Rights
6525,8273,Environmental/Animal Rights,Environmental/Animal Rights
6526,8273,Environmental/Animal Rights,Environmental/Animal Rights
6527,8273,Environmental/Animal Rights,Environmental/Animal Rights
8270,8273,Environmental/Animal Rights,Environmental/Animal Rights
8271,8273,Environmental/Animal Rights,Environmental/Animal Rights
8272,8273,Environmental/Animal Rights,Environmental/Animal Rights
6523,8274,Environmental/Animal Rights,Environmental/Animal Rights
6524,8274,Environmental/Animal Rights,Environmental/Animal Rights
6525,8274,Environmental/Animal Rights,Environmental/Animal Rights
6526,8274,Environmental/Animal Rights,Environmental/Animal Rights
6527,8274,Environmental/Animal Rights,Environmental/Animal Rights
6585,8275,Other,Other
6585,8277,Other,Other
6586,8277,Other,Other
1009,8278,Jihadist,Jihadist
1075,8278,Jihadist,Jihadist
4643,8278,Jihadist,Jihadist
9006,8278,Jihadist,Jihadist
9441,8278,Jihadist,Jihadist
9442,8278,Jihadist,Jihadist
9443,8278,Jihadist,Jihadist
9444,8278,Jihadist,Jihadist
9445,8278,Jihadist,Jihadist
9446,8278,Jihadist,Jihadist
8279,8280,Jihadist,Jihadist
8279,8281,Jihadist,Jihadist
8279,8282,Jihadist,Jihadist
8279,8283,Jihadist,Jihadist
8279,8284,Jihadist,Jihadist
8279,8285,Jihadist,Jihadist
8279,9048,Jihadist,Jihadist
8279,9049,Jihadist,Jihadist
8279,9050,Jihadist,Jihadist
9050,8280,Jihadist,Jihadist
8280,8281,Jihadist,Jihadist
9050,8281,Jihadist,Jihadist
8280,8282,Jihadist,Jihadist
8281,8282,Jihadist,Jihadist
9050,8282,Jihadist,Jihadist
8280,8283,Jihadist,Jihadist
8281,8283,Jihadist,Jihadist
8282,8283,Jihadist,Jihadist
9050,8283,Jihadist,Jihadist
8280,8284,Jihadist,Jihadist
8281,8284,Jihadist,Jihadist
8282,8284,Jihadist,Jihadist
8283,8284,Jihadist,Jihadist
9050,8284,Jihadist,Jihadist
8280,8285,Jihadist,Jihadist
8281,8285,Jihadist,Jihadist
8282,8285,Jihadist,Jihadist
8283,8285,Jihadist,Jihadist
8284,8285,Jihadist,Jihadist
9050,8285,Jihadist,Jihadist
9330,8287,Jihadist,Jihadist
9392,8289,Other,Other
10106,8291,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8291,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8301,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8301,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8301,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8302,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8302,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8302,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8301,8302,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8303,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8303,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8303,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8301,8303,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8302,8303,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8304,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8304,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8304,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8301,8304,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8302,8304,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8303,8304,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8301,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8302,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8303,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8304,8305,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8301,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8302,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8303,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8304,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8305,8306,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10106,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10107,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8291,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8301,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8302,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8303,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8304,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8305,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8306,8307,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6379,8309,Jihadist,Jihadist
8346,8347,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8346,8348,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8347,8348,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8351,8349,Jihadist,Jihadist
8349,8350,Jihadist,Jihadist
8351,8350,Jihadist,Jihadist
10951,8358,White Supremacist/Xenophobic,White Supremacist/Xenophobic
3414,8358,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4031,8396,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7584,8396,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8450,8457,Anti-Abortion,Anti-Abortion
6867,8488,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6867,8512,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8488,8512,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8541,8542,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
2637,8551,White Supremacist/Xenophobic,White Supremacist/Xenophobic
2925,8551,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6971,8551,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10937,8561,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7554,8561,Militia/Sovereign Citizen/Anti-Government,White Supremacist/Xenophobic
8560,8561,White Supremacist/Xenophobic,White Supremacist/Xenophobic
9884,8561,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8560,8562,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8561,8562,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7781,8654,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7783,8654,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7894,8654,White Supremacist/Xenophobic,White Supremacist/Xenophobic
4075,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
5378,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7779,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7781,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7783,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
7894,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8654,8655,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10387,8658,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
1045,8658,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3580,8658,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
9909,8658,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
10998,8665,White Supremacist/Xenophobic,White Supremacist/Xenophobic
10999,8665,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6176,8787,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6176,8788,White Supremacist/Xenophobic,White Supremacist/Xenophobic
8787,8788,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6176,8789,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6619,8790,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6673,8791,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6674,8791,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6699,8793,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6708,8794,Jihadist,Jihadist
6708,8795,Jihadist,Jihadist
8794,8795,Jihadist,Jihadist
6905,8796,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6905,8797,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6954,8798,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6970,8799,White Supremacist/Xenophobic,White Supremacist/Xenophobic
6990,8800,Jihadist,Jihadist
7019,8801,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7185,8801,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7186,8801,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7188,8801,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7019,8802,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7185,8802,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7186,8802,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7188,8802,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8801,8802,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7019,8803,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7185,8803,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7186,8803,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
7188,8803,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8801,8803,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
8802,8803,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
3480,8931,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4588,8931,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4589,8931,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4590,8931,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4591,8931,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
4592,8931,Militia/Sovereign Citizen/Anti-Government,Militia/Sovereign Citizen/Anti-Government
2186,9000,Jihadist,Jihadist
2188,9000,Jihadist,Jihadist
2190,9000,Jihadist,Jihadist
2191,9000,Jihadist,Jihadist
2192,9000,Jihadist,Jihadist
2193,9000,Jihadist,Jihadist
2194,9000,Jihadist,Jihadist
2197,9000,Jihadist,Jihadist
2199,9000,Jihadist,Jihadist
2200,9000,Jihadist,Jihadist
2201,9000,Jihadist,Jihadist
2209,9000,Jihadist,Jihadist
2211,9000,Jihadist,Jihadist
2212,9000,Jihadist,Jihadist
2213,9000,Jihadist,Jihadist
2214,9000,Jihadist,Jihadist
2215,9000,Jihadist,Jihadist
2216,9000,Jihadist,Jihadist
5869,9000,Jihadist,Jihadist
9163,9000,Jihadist,Jihadist
9167,9000,Jihadist,Jihadist
9179,9000,Jihadist,Jihadist
9283,9000,Jihadist,Jihadist
9318,9000,Jihadist,Jihadist
1005,9006,Jihadist,Jihadist
1006,9006,Jihadist,Jihadist
1144,9011,Jihadist,Jihadist
2231,9036,Jihadist,Jihadist
2063,9038,Jihadist,Jihadist
2238,9038,Jihadist,Jihadist
8280,9048,Jihadist,Jihadist
8281,9048,Jihadist,Jihadist
8282,9048,Jihadist,Jihadist
8283,9048,Jihadist,Jihadist
8284,9048,Jihadist,Jihadist
8285,9048,Jihadist,Jihadist
9050,9048,Jihadist,Jihadist
8280,9049,Jihadist,Jihadist
8281,9049,Jihadist,Jihadist
8282,9049,Jihadist,Jihadist
8283,9049,Jihadist,Jihadist
8284,9049,Jihadist,Jihadist
8285,9049,Jihadist,Jihadist
9048,9049,Jihadist,Jihadist
9050,9049,Jihadist,Jihadist
9052,9053,Jihadist,Jihadist
9052,9054,Jihadist,Jihadist
9053,9054,Jihadist,Jihadist
9052,9055,Jihadist,Jihadist
9053,9055,Jihadist,Jihadist
9054,9055,Jihadist,Jihadist
9058,9057,Other,Other
9060,9061,Jihadist,Jihadist
9330,9100,Jihadist,Jihadist
2186,9131,Jihadist,Jihadist
2188,9131,Jihadist,Jihadist
2190,9131,Jihadist,Jihadist
2191,9131,Jihadist,Jihadist
2192,9131,Jihadist,Jihadist
2193,9131,Jihadist,Jihadist
2194,9131,Jihadist,Jihadist
2197,9131,Jihadist,Jihadist
2199,9131,Jihadist,Jihadist
2200,9131,Jihadist,Jihadist
2201,9131,Jihadist,Jihadist
2209,9131,Jihadist,Jihadist
2211,9131,Jihadist,Jihadist
2212,9131,Jihadist,Jihadist
2213,9131,Jihadist,Jihadist
2214,9131,Jihadist,Jihadist
2215,9131,Jihadist,Jihadist
2216,9131,Jihadist,Jihadist
5869,9131,Jihadist,Jihadist
9000,9131,Jihadist,Jihadist
9163,9131,Jihadist,Jihadist
9167,9131,Jihadist,Jihadist
9179,9131,Jihadist,Jihadist
9283,9131,Jihadist,Jihadist
9318,9131,Jihadist,Jihadist
9362,9131,Jihadist,Jihadist
9112,9136,Jihadist,Jihadist
2063,9153,Jihadist,Jihadist
2238,9153,Jihadist,Jihadist
2186,9163,Jihadist,Jihadist
2188,9163,Jihadist,Jihadist
2190,9163,Jihadist,Jihadist
2191,9163,Jihadist,Jihadist
2192,9163,Jihadist,Jihadist
2193,9163,Jihadist,Jihadist
2194,9163,Jihadist,Jihadist
2197,9163,Jihadist,Jihadist
2199,9163,Jihadist,Jihadist
2200,9163,Jihadist,Jihadist
2201,9163,Jihadist,Jihadist
2209,9163,Jihadist,Jihadist
2211,9163,Jihadist,Jihadist
2212,9163,Jihadist,Jihadist
2213,9163,Jihadist,Jihadist
2214,9163,Jihadist,Jihadist
2215,9163,Jihadist,Jihadist
2216,9163,Jihadist,Jihadist
2186,9167,Jihadist,Jihadist
2188,9167,Jihadist,Jihadist
2190,9167,Jihadist,Jihadist
2191,9167,Jihadist,Jihadist
2192,9167,Jihadist,Jihadist
2193,9167,Jihadist,Jihadist
2194,9167,Jihadist,Jihadist
2197,9167,Jihadist,Jihadist
2199,9167,Jihadist,Jihadist
2200,9167,Jihadist,Jihadist
2201,9167,Jihadist,Jihadist
2209,9167,Jihadist,Jihadist
2211,9167,Jihadist,Jihadist
2212,9167,Jihadist,Jihadist
2213,9167,Jihadist,Jihadist
2214,9167,Jihadist,Jihadist
2215,9167,Jihadist,Jihadist
2216,9167,Jihadist,Jihadist
9163,9167,Jihadist,Jihadist
2186,9179,Jihadist,Jihadist
2188,9179,Jihadist,Jihadist
2190,9179,Jihadist,Jihadist
2191,9179,Jihadist,Jihadist
2192,9179,Jihadist,Jihadist
2193,9179,Jihadist,Jihadist
2194,9179,Jihadist,Jihadist
2197,9179,Jihadist,Jihadist
2199,9179,Jihadist,Jihadist
2200,9179,Jihadist,Jihadist
2201,9179,Jihadist,Jihadist
2209,9179,Jihadist,Jihadist
2211,9179,Jihadist,Jihadist
2212,9179,Jihadist,Jihadist
2213,9179,Jihadist,Jihadist
2214,9179,Jihadist,Jihadist
2215,9179,Jihadist,Jihadist
2216,9179,Jihadist,Jihadist
5869,9179,Jihadist,Jihadist
9163,9179,Jihadist,Jihadist
9167,9179,Jihadist,Jihadist
9283,9179,Jihadist,Jihadist
9318,9179,Jihadist,Jihadist
9127,9201,Jihadist,Jihadist
9357,9202,Jihadist,Jihadist
1099,9206,Jihadist,Jihadist
1100,9206,Jihadist,Jihadist
4688,9206,Jihadist,Jihadist
9323,9206,Jihadist,Jihadist
4688,9217,Jihadist,Jihadist
9323,9217,Jihadist,Jihadist
9354,9218,Jihadist,Jihadist
9202,9220,Jihadist,Jihadist
9222,9220,Jihadist,Jihadist
9355,9220,Jihadist,Jihadist
9357,9220,Jihadist,Jihadist
9743,9220,Jihadist,Jihadist
9744,9220,Jihadist,Jihadist
9202,9222,Jihadist,Jihadist
9357,9222,Jihadist,Jihadist
2186,9224,Jihadist,Jihadist
2188,9224,Jihadist,Jihadist
2190,9224,Jihadist,Jihadist
2191,9224,Jihadist,Jihadist
2192,9224,Jihadist,Jihadist
2193,9224,Jihadist,Jihadist
2194,9224,Jihadist,Jihadist
2197,9224,Jihadist,Jihadist
2199,9224,Jihadist,Jihadist
2200,9224,Jihadist,Jihadist
2201,9224,Jihadist,Jihadist
2209,9224,Jihadist,Jihadist
2211,9224,Jihadist,Jihadist
2212,9224,Jihadist,Jihadist
2213,9224,Jihadist,Jihadist
2214,9224,Jihadist,Jihadist
2215,9224,Jihadist,Jihadist
2216,9224,Jihadist,Jihadist
5869,9224,Jihadist,Jihadist
9000,9224,Jihadist,Jihadist
9131,9224,Jihadist,Jihadist
9163,9224,Jihadist,Jihadist
9167,9224,Jihadist,Jihadist
9179,9224,Jihadist,Jihadist
9283,9224,Jihadist,Jihadist
